xyzdmxyzcountry,xyzdmxyzrequestyear,xyzdmxyzinterpolation,xyzdcxyzwelfaretype,xyzdcxyzcoverage,xyzdcxyzgender,xyzdcxyzagegroup,xyzdcxyzeducation,xyzdcxyzdistribution,xyzdpxyzsi_pov_share_all,xyzdcxyzpppyear
RWA,2016,FALSE,CONS,,,,Tertiary education,T60,.987207,2017
RWA,2016,FALSE,CONS,,,,Secondary education,B40,.1639156,2017
RWA,2016,FALSE,CONS,,,,Secondary education,T60,.8360844,2017
RWA,2016,FALSE,CONS,,,,No education,B40,.463113,2017
RWA,2016,FALSE,CONS,,,,No education,T60,.536887,2017
RWA,2016,FALSE,CONS,,Male,,,B40,.3913067,2017
RWA,2016,FALSE,CONS,,Male,,,T60,.6086934,2017
RWA,2016,FALSE,CONS,,Female,,,B40,.4080296,2017
RWA,2016,FALSE,CONS,,Female,,,T60,.5919704,2017
RWA,2016,FALSE,CONS,R,,,,B40,.4498267,2017
RWA,2016,FALSE,CONS,R,,,,T60,.5501733,2017
RWA,2016,FALSE,CONS,U,,,,B40,.1697348,2017
RWA,2016,FALSE,CONS,U,,,,T60,.8302652,2017
SDN,2014,FALSE,CONS,,,0-14,,B40,.4683239,2017
SDN,2014,FALSE,CONS,,,0-14,,T60,.5316761,2017
SDN,2014,FALSE,CONS,,,15-64,,B40,.3544655,2017
SDN,2014,FALSE,CONS,,,15-64,,T60,.6455346,2017
SDN,2014,FALSE,CONS,,,>65,,B40,.2873242,2017
SDN,2014,FALSE,CONS,,,>65,,T60,.7126758,2017
SDN,2014,FALSE,CONS,,,,Primary education,B40,.3695656,2017
SDN,2014,FALSE,CONS,,,,Primary education,T60,.6304344,2017
SDN,2014,FALSE,CONS,,,,Tertiary education,B40,.1498022,2017
SDN,2014,FALSE,CONS,,,,Tertiary education,T60,.8501978,2017
SDN,2014,FALSE,CONS,,,,Secondary education,B40,.255101,2017
SDN,2014,FALSE,CONS,,,,Secondary education,T60,.744899,2017
SDN,2014,FALSE,CONS,,,,No education,B40,.3779969,2017
SDN,2014,FALSE,CONS,,,,No education,T60,.6220031,2017
SDN,2014,FALSE,CONS,,Male,,,B40,.4003114,2017
SDN,2014,FALSE,CONS,,Male,,,T60,.5996886,2017
SDN,2014,FALSE,CONS,,Female,,,B40,.3996672,2017
SDN,2014,FALSE,CONS,,Female,,,T60,.6003328,2017
SDN,2014,FALSE,CONS,R,,,,B40,.4338401,2017
SDN,2014,FALSE,CONS,R,,,,T60,.5661599,2017
SDN,2014,FALSE,CONS,U,,,,B40,.3370207,2017
SDN,2014,FALSE,CONS,U,,,,T60,.6629793,2017
SEN,2018,FALSE,CONS,,,0-14,,B40,.4529199,2017
SEN,2018,FALSE,CONS,,,0-14,,T60,.5470801,2017
SEN,2018,FALSE,CONS,,,15-64,,B40,.3345143,2017
SEN,2018,FALSE,CONS,,,15-64,,T60,.6654857,2017
SEN,2018,FALSE,CONS,,,>65,,B40,.3307295,2017
SEN,2018,FALSE,CONS,,,>65,,T60,.6692705,2017
SEN,2018,FALSE,CONS,,,,Primary education,B40,.2219123,2017
SEN,2018,FALSE,CONS,,,,Primary education,T60,.7780877,2017
SEN,2018,FALSE,CONS,,,,Tertiary education,B40,.0410184,2017
SEN,2018,FALSE,CONS,,,,Tertiary education,T60,.9589816,2017
SEN,2018,FALSE,CONS,,,,Secondary education,B40,.1937629,2017
SEN,2018,FALSE,CONS,,,,Secondary education,T60,.8062371,2017
SEN,2018,FALSE,CONS,,,,No education,B40,.4728296,2017
SEN,2018,FALSE,CONS,,,,No education,T60,.5271704,2017
SEN,2018,FALSE,CONS,,Male,,,B40,.4025194,2017
SEN,2018,FALSE,CONS,,Male,,,T60,.5974806,2017
SEN,2018,FALSE,CONS,,Female,,,B40,.3978024,2017
SEN,2018,FALSE,CONS,,Female,,,T60,.6021976,2017
SEN,2018,FALSE,CONS,R,,,,B40,.5978346,2017
SEN,2018,FALSE,CONS,R,,,,T60,.4021653,2017
SEN,2018,FALSE,CONS,U,,,,B40,.1752468,2017
SEN,2018,FALSE,CONS,U,,,,T60,.8247532,2017
SLB,2012,FALSE,CONS,,,0-14,,B40,.4528038,2017
SLB,2012,FALSE,CONS,,,0-14,,T60,.5471962,2017
SLB,2012,FALSE,CONS,,,15-64,,B40,.3601395,2017
SLB,2012,FALSE,CONS,,,15-64,,T60,.6398605,2017
SLB,2012,FALSE,CONS,,,>65,,B40,.4171635,2017
SLB,2012,FALSE,CONS,,,>65,,T60,.5828365,2017
SLB,2012,FALSE,CONS,,,,Primary education,B40,.4124093,2017
SLB,2012,FALSE,CONS,,,,Primary education,T60,.5875907,2017
SLB,2012,FALSE,CONS,,,,Tertiary education,B40,.1324694,2017
SLB,2012,FALSE,CONS,,,,Tertiary education,T60,.8675306,2017
SLB,2012,FALSE,CONS,,,,Secondary education,B40,.2724301,2017
SLB,2012,FALSE,CONS,,,,Secondary education,T60,.7275699,2017
SLB,2012,FALSE,CONS,,,,No education,B40,.4742556,2017
SLB,2012,FALSE,CONS,,,,No education,T60,.5257444,2017
SLB,2012,FALSE,CONS,,Male,,,B40,.4008817,2017
SLB,2012,FALSE,CONS,,Male,,,T60,.5991183,2017
SLB,2012,FALSE,CONS,,Female,,,B40,.3990185,2017
SLB,2012,FALSE,CONS,,Female,,,T60,.6009815,2017
SLB,2012,FALSE,CONS,R,,,,B40,.4697344,2017
SLB,2012,FALSE,CONS,R,,,,T60,.5302656,2017
SLB,2012,FALSE,CONS,U,,,,B40,.0940984,2017
SLB,2012,FALSE,CONS,U,,,,T60,.9059016,2017
SLE,2018,FALSE,CONS,,,0-14,,B40,.4576158,2017
SLE,2018,FALSE,CONS,,,0-14,,T60,.5423842,2017
SLE,2018,FALSE,CONS,,,15-64,,B40,.3505812,2017
SLE,2018,FALSE,CONS,,,15-64,,T60,.6494188,2017
SLE,2018,FALSE,CONS,,,>65,,B40,.4573343,2017
SLE,2018,FALSE,CONS,,,>65,,T60,.5426657,2017
SLE,2018,FALSE,CONS,,,,Primary education,B40,.421016,2017
SLE,2018,FALSE,CONS,,,,Primary education,T60,.578984,2017
SLE,2018,FALSE,CONS,,,,Tertiary education,B40,.1015276,2017
SLE,2018,FALSE,CONS,,,,Tertiary education,T60,.8984724,2017
SLE,2018,FALSE,CONS,,,,Secondary education,B40,.2509346,2017
SLE,2018,FALSE,CONS,,,,Secondary education,T60,.7490654,2017
SLE,2018,FALSE,CONS,,Male,,,B40,.3935257,2017
SLE,2018,FALSE,CONS,,Male,,,T60,.6064743,2017
SLE,2018,FALSE,CONS,,Female,,,B40,.4059235,2017
SLE,2018,FALSE,CONS,,Female,,,T60,.5940765,2017
SLE,2018,FALSE,CONS,R,,,,B40,.5647082,2017
SLE,2018,FALSE,CONS,R,,,,T60,.4352918,2017
SLE,2018,FALSE,CONS,U,,,,B40,.1870987,2017
SLE,2018,FALSE,CONS,U,,,,T60,.8129013,2017
SLV,2022,FALSE,INC,,,0-14,,B40,.5580848,2017
SLV,2022,FALSE,INC,,,0-14,,T60,.4419152,2017
SLV,2022,FALSE,INC,,,15-64,,B40,.3552654,2017
SLV,2022,FALSE,INC,,,15-64,,T60,.6447346,2017
SLV,2022,FALSE,INC,,,>65,,B40,.336239,2017
SLV,2022,FALSE,INC,,,>65,,T60,.6637611,2017
SLV,2022,FALSE,INC,,,,Primary education,B40,.4240504,2017
SLV,2022,FALSE,INC,,,,Primary education,T60,.5759497,2017
SLV,2022,FALSE,INC,,,,Tertiary education,B40,.1194471,2017
SLV,2022,FALSE,INC,,,,Tertiary education,T60,.8805529,2017
SLV,2022,FALSE,INC,,,,Secondary education,B40,.2841175,2017
SLV,2022,FALSE,INC,,,,Secondary education,T60,.7158825,2017
SLV,2022,FALSE,INC,,,,No education,B40,.5015205,2017
SLV,2022,FALSE,INC,,,,No education,T60,.4984795,2017
SLV,2022,FALSE,INC,,Male,,,B40,.3948105,2017
SLV,2022,FALSE,INC,,Male,,,T60,.6051895,2017
SLV,2022,FALSE,INC,,Female,,,B40,.4045179,2017
SLV,2022,FALSE,INC,,Female,,,T60,.5954821,2017
SLV,2022,FALSE,INC,R,,,,B40,.525637,2017
SLV,2022,FALSE,INC,R,,,,T60,.4743629,2017
SLV,2022,FALSE,INC,U,,,,B40,.3217997,2017
SLV,2022,FALSE,INC,U,,,,T60,.6782004,2017
SRB,2020,FALSE,INC,,,0-14,,B40,.517011,2017
SRB,2020,FALSE,INC,,,0-14,,T60,.482989,2017
SRB,2020,FALSE,INC,,,15-64,,B40,.403069,2017
SRB,2020,FALSE,INC,,,15-64,,T60,.596931,2017
SRB,2020,FALSE,INC,,,>65,,B40,.3237387,2017
SRB,2020,FALSE,INC,,,>65,,T60,.6762613,2017
SRB,2020,FALSE,INC,,Male,,,B40,.3981265,2017
SRB,2020,FALSE,INC,,Male,,,T60,.6018735,2017
SRB,2020,FALSE,INC,,Female,,,B40,.4017188,2017
SRB,2020,FALSE,INC,,Female,,,T60,.5982812,2017
SSD,2016,FALSE,CONS,,,0-14,,B40,.4251263,2017
SSD,2016,FALSE,CONS,,,0-14,,T60,.5748737,2017
SSD,2016,FALSE,CONS,,,15-64,,B40,.3761946,2017
SSD,2016,FALSE,CONS,,,15-64,,T60,.6238054,2017
SSD,2016,FALSE,CONS,,,>65,,B40,.2800335,2017
SSD,2016,FALSE,CONS,,,>65,,T60,.7199665,2017
SSD,2016,FALSE,CONS,,,,Primary education,B40,.2975256,2017
SSD,2016,FALSE,CONS,,,,Primary education,T60,.7024744,2017
SSD,2016,FALSE,CONS,,,,Tertiary education,T60,.8797786,2017
SSD,2016,FALSE,CONS,,,,Secondary education,B40,.2487178,2017
SSD,2016,FALSE,CONS,,,,Secondary education,T60,.7512822,2017
SSD,2016,FALSE,CONS,,,,No education,B40,.4256973,2017
SSD,2016,FALSE,CONS,,,,No education,T60,.5743027,2017
SSD,2016,FALSE,CONS,,Male,,,B40,.4018078,2017
SSD,2016,FALSE,CONS,,Male,,,T60,.5981922,2017
SSD,2016,FALSE,CONS,,Female,,,B40,.3980982,2017
SSD,2016,FALSE,CONS,,Female,,,T60,.6019018,2017
SSD,2016,FALSE,CONS,R,,,,B40,.4277729,2017
SSD,2016,FALSE,CONS,R,,,,T60,.5722271,2017
SSD,2016,FALSE,CONS,U,,,,B40,.2087723,2017
SSD,2016,FALSE,CONS,U,,,,T60,.7912276,2017
STP,2017,FALSE,CONS,,,0-14,,B40,.4074281,2017
STP,2017,FALSE,CONS,,,0-14,,T60,.592572,2017
STP,2017,FALSE,CONS,,,15-64,,B40,.3216856,2017
STP,2017,FALSE,CONS,,,15-64,,T60,.6783144,2017
STP,2017,FALSE,CONS,,,>65,,B40,.2559856,2017
STP,2017,FALSE,CONS,,,>65,,T60,.7440144,2017
STP,2017,FALSE,CONS,,,,Primary education,B40,.3740305,2017
STP,2017,FALSE,CONS,,,,Primary education,T60,.6259695,2017
STP,2017,FALSE,CONS,,,,Tertiary education,B40,.106745,2017
STP,2017,FALSE,CONS,,,,Tertiary education,T60,.893255,2017
STP,2017,FALSE,CONS,,,,Secondary education,B40,.2820193,2017
STP,2017,FALSE,CONS,,,,Secondary education,T60,.7179807,2017
STP,2017,FALSE,CONS,,,,No education,B40,.3407136,2017
STP,2017,FALSE,CONS,,,,No education,T60,.6592864,2017
STP,2017,FALSE,CONS,,Male,,,B40,.3537851,2017
STP,2017,FALSE,CONS,,Male,,,T60,.6462149,2017
STP,2017,FALSE,CONS,,Female,,,B40,.3540922,2017
STP,2017,FALSE,CONS,,Female,,,T60,.6459078,2017
SWZ,2016,FALSE,CONS,,,0-14,,B40,.4906591,2017
SWZ,2016,FALSE,CONS,,,0-14,,T60,.5093409,2017
SWZ,2016,FALSE,CONS,,,15-64,,B40,.3301862,2017
SWZ,2016,FALSE,CONS,,,15-64,,T60,.6698139,2017
SWZ,2016,FALSE,CONS,,,>65,,B40,.4620374,2017
SWZ,2016,FALSE,CONS,,,>65,,T60,.5379626,2017
SWZ,2016,FALSE,CONS,,,,Primary education,B40,.4746196,2017
SWZ,2016,FALSE,CONS,,,,Primary education,T60,.5253804,2017
SWZ,2016,FALSE,CONS,,,,Tertiary education,T60,.9766492,2017
SWZ,2016,FALSE,CONS,,,,Secondary education,B40,.275355,2017
SWZ,2016,FALSE,CONS,,,,Secondary education,T60,.7246451,2017
SWZ,2016,FALSE,CONS,,,,No education,B40,.544957,2017
SWZ,2016,FALSE,CONS,,,,No education,T60,.455043,2017
SWZ,2016,FALSE,CONS,,Male,,,B40,.3872048,2017
SWZ,2016,FALSE,CONS,,Male,,,T60,.6127952,2017
SWZ,2016,FALSE,CONS,,Female,,,B40,.4114072,2017
SWZ,2016,FALSE,CONS,,Female,,,T60,.5885928,2017
SWZ,2016,FALSE,CONS,R,,,,B40,.4875283,2017
SWZ,2016,FALSE,CONS,R,,,,T60,.5124717,2017
SWZ,2016,FALSE,CONS,U,,,,B40,.092311,2017
SWZ,2016,FALSE,CONS,U,,,,T60,.907689,2017
TGO,2018,FALSE,CONS,,,0-14,,B40,.482983,2017
TGO,2018,FALSE,CONS,,,0-14,,T60,.5170171,2017
TGO,2018,FALSE,CONS,,,15-64,,B40,.3346997,2017
TGO,2018,FALSE,CONS,,,15-64,,T60,.6653003,2017
TGO,2018,FALSE,CONS,,,>65,,B40,.3775997,2017
TGO,2018,FALSE,CONS,,,>65,,T60,.6224003,2017
TGO,2018,FALSE,CONS,,,,Primary education,B40,.3677337,2017
TGO,2018,FALSE,CONS,,,,Primary education,T60,.6322663,2017
TGO,2018,FALSE,CONS,,,,Tertiary education,B40,.0343705,2017
TGO,2018,FALSE,CONS,,,,Tertiary education,T60,.9656295,2017
TGO,2018,FALSE,CONS,,,,Secondary education,B40,.2246658,2017
TGO,2018,FALSE,CONS,,,,Secondary education,T60,.7753342,2017
TGO,2018,FALSE,CONS,,,,No education,B40,.5224316,2017
TGO,2018,FALSE,CONS,,,,No education,T60,.4775684,2017
TGO,2018,FALSE,CONS,,Male,,,B40,.3964184,2017
TGO,2018,FALSE,CONS,,Male,,,T60,.6035816,2017
TGO,2018,FALSE,CONS,,Female,,,B40,.4032554,2017
TGO,2018,FALSE,CONS,,Female,,,T60,.5967446,2017
TGO,2018,FALSE,CONS,R,,,,B40,.5733849,2017
TGO,2018,FALSE,CONS,R,,,,T60,.4266151,2017
TGO,2018,FALSE,CONS,U,,,,B40,.1506243,2017
TGO,2018,FALSE,CONS,U,,,,T60,.8493757,2017
THA,2021,FALSE,CONS,,,0-14,,B40,.5556113,2017
THA,2021,FALSE,CONS,,,0-14,,T60,.4443887,2017
THA,2021,FALSE,CONS,,,15-64,,B40,.3538253,2017
THA,2021,FALSE,CONS,,,15-64,,T60,.6461747,2017
THA,2021,FALSE,CONS,,,>65,,B40,.4448159,2017
THA,2021,FALSE,CONS,,,>65,,T60,.5551841,2017
THA,2021,FALSE,CONS,,,,Primary education,B40,.4859839,2017
THA,2021,FALSE,CONS,,,,Primary education,T60,.5140161,2017
THA,2021,FALSE,CONS,,,,Tertiary education,B40,.0793101,2017
THA,2021,FALSE,CONS,,,,Tertiary education,T60,.9206899,2017
THA,2021,FALSE,CONS,,,,Secondary education,B40,.315899,2017
THA,2021,FALSE,CONS,,,,Secondary education,T60,.684101,2017
THA,2021,FALSE,CONS,,,,No education,B40,.6135203,2017
THA,2021,FALSE,CONS,,,,No education,T60,.3864796,2017
TJK,2015,FALSE,CONS,,,0-14,,B40,.4345936,2017
TJK,2015,FALSE,CONS,,,0-14,,T60,.5654064,2017
TJK,2015,FALSE,CONS,,,15-64,,B40,.3845715,2017
TJK,2015,FALSE,CONS,,,15-64,,T60,.6154285,2017
TJK,2015,FALSE,CONS,,,>65,,B40,.3649655,2017
TJK,2015,FALSE,CONS,,,>65,,T60,.6350345,2017
TJK,2015,FALSE,CONS,,,,Primary education,B40,.4771375,2017
TJK,2015,FALSE,CONS,,,,Primary education,T60,.5228625,2017
TJK,2015,FALSE,CONS,,,,Tertiary education,B40,.239691,2017
TJK,2015,FALSE,CONS,,,,Tertiary education,T60,.760309,2017
TJK,2015,FALSE,CONS,,,,Secondary education,B40,.3834538,2017
TJK,2015,FALSE,CONS,,,,Secondary education,T60,.6165462,2017
TJK,2015,FALSE,CONS,,,,No education,B40,.4783993,2017
TJK,2015,FALSE,CONS,,,,No education,T60,.5216007,2017
TJK,2015,FALSE,CONS,,Male,,,B40,.3995311,2017
TJK,2015,FALSE,CONS,,Male,,,T60,.6004689,2017
TJK,2015,FALSE,CONS,,Female,,,B40,.4004649,2017
TJK,2015,FALSE,CONS,,Female,,,T60,.5995351,2017
TJK,2015,FALSE,CONS,R,,,,B40,.4349012,2017
TJK,2015,FALSE,CONS,R,,,,T60,.5650988,2017
TJK,2015,FALSE,CONS,U,,,,B40,.3033401,2017
TJK,2015,FALSE,CONS,U,,,,T60,.6966599,2017
TLS,2014,FALSE,CONS,,,0-14,,B40,.4719044,2017
TLS,2014,FALSE,CONS,,,0-14,,T60,.5280956,2017
TLS,2014,FALSE,CONS,,,15-64,,B40,.3607499,2017
TLS,2014,FALSE,CONS,,,15-64,,T60,.6392502,2017
TLS,2014,FALSE,CONS,,,>65,,B40,.2636623,2017
TLS,2014,FALSE,CONS,,,>65,,T60,.7363377,2017
TLS,2014,FALSE,CONS,,,,Primary education,B40,.3850589,2017
TLS,2014,FALSE,CONS,,,,Primary education,T60,.6149411,2017
TLS,2014,FALSE,CONS,,,,Tertiary education,B40,.1536977,2017
TLS,2014,FALSE,CONS,,,,Tertiary education,T60,.8463023,2017
TLS,2014,FALSE,CONS,,,,Secondary education,B40,.3171366,2017
TLS,2014,FALSE,CONS,,,,Secondary education,T60,.6828634,2017
TLS,2014,FALSE,CONS,,,,No education,B40,.4016535,2017
TLS,2014,FALSE,CONS,,,,No education,T60,.5983465,2017
TLS,2014,FALSE,CONS,,Male,,,B40,.404638,2017
TLS,2014,FALSE,CONS,,Male,,,T60,.595362,2017
TLS,2014,FALSE,CONS,,Female,,,B40,.3949391,2017
TLS,2014,FALSE,CONS,,Female,,,T60,.6050609,2017
TLS,2014,FALSE,CONS,R,,,,B40,.4553582,2017
TLS,2014,FALSE,CONS,R,,,,T60,.5446418,2017
TLS,2014,FALSE,CONS,U,,,,B40,.2592871,2017
TLS,2014,FALSE,CONS,U,,,,T60,.7407129,2017
TON,2015,FALSE,CONS,,,0-14,,B40,.4760566,2017
TON,2015,FALSE,CONS,,,0-14,,T60,.5239434,2017
TON,2015,FALSE,CONS,,,15-64,,B40,.3679688,2017
TON,2015,FALSE,CONS,,,15-64,,T60,.6320312,2017
TON,2015,FALSE,CONS,,,>65,,B40,.2788762,2017
TON,2015,FALSE,CONS,,,>65,,T60,.7211238,2017
TON,2015,FALSE,CONS,,,,Primary education,B40,.4413706,2017
TON,2015,FALSE,CONS,,,,Primary education,T60,.5586294,2017
TON,2015,FALSE,CONS,,,,Tertiary education,B40,.1440205,2017
TON,2015,FALSE,CONS,,,,Tertiary education,T60,.8559795,2017
TON,2015,FALSE,CONS,,,,Secondary education,B40,.3577908,2017
TON,2015,FALSE,CONS,,,,Secondary education,T60,.6422092,2017
TON,2015,FALSE,CONS,,,,No education,B40,.5859178,2017
TON,2015,FALSE,CONS,,,,No education,T60,.4140822,2017
TON,2015,FALSE,CONS,R,,,,B40,.4114362,2017
TON,2015,FALSE,CONS,R,,,,T60,.5885638,2017
TON,2015,FALSE,CONS,U,,,,B40,.3615321,2017
TON,2015,FALSE,CONS,U,,,,T60,.638468,2017
TUN,2015,FALSE,CONS,,,0-14,,B40,.502391,2017
TUN,2015,FALSE,CONS,,,0-14,,T60,.497609,2017
TUN,2015,FALSE,CONS,,,15-64,,B40,.3729415,2017
TUN,2015,FALSE,CONS,,,15-64,,T60,.6270585,2017
TUN,2015,FALSE,CONS,,,>65,,B40,.3276548,2017
TUN,2015,FALSE,CONS,,,>65,,T60,.6723452,2017
TUN,2015,FALSE,CONS,,,,Primary education,B40,.4481603,2017
TUN,2015,FALSE,CONS,,,,Primary education,T60,.5518397,2017
TUN,2015,FALSE,CONS,,,,Tertiary education,B40,.1671975,2017
TUN,2015,FALSE,CONS,,,,Tertiary education,T60,.8328025,2017
TUN,2015,FALSE,CONS,,,,Secondary education,B40,.2827905,2017
TUN,2015,FALSE,CONS,,,,Secondary education,T60,.7172095,2017
TUN,2015,FALSE,CONS,,,,No education,B40,.3873853,2017
TUN,2015,FALSE,CONS,,,,No education,T60,.6126147,2017
TUN,2015,FALSE,CONS,,Male,,,B40,.3957266,2017
TUN,2015,FALSE,CONS,,Male,,,T60,.6042734,2017
TUN,2015,FALSE,CONS,,Female,,,B40,.4041517,2017
TUN,2015,FALSE,CONS,,Female,,,T60,.5958483,2017
TUN,2015,FALSE,CONS,R,,,,B40,.6489905,2017
TUN,2015,FALSE,CONS,R,,,,T60,.3510095,2017
TUN,2015,FALSE,CONS,U,,,,B40,.2850283,2017
TUN,2015,FALSE,CONS,U,,,,T60,.7149717,2017
TUR,2019,FALSE,CONS,,,0-14,,B40,.5547997,2017
TUR,2019,FALSE,CONS,,,0-14,,T60,.4452004,2017
TUR,2019,FALSE,CONS,,,15-64,,B40,.3581043,2017
TUR,2019,FALSE,CONS,,,15-64,,T60,.6418957,2017
TUR,2019,FALSE,CONS,,,>65,,B40,.302702,2017
TUR,2019,FALSE,CONS,,,>65,,T60,.697298,2017
TUR,2019,FALSE,CONS,,,,Primary education,B40,.3647189,2017
TUR,2019,FALSE,CONS,,,,Primary education,T60,.6352811,2017
TUR,2019,FALSE,CONS,,,,Tertiary education,B40,.1068961,2017
TUR,2019,FALSE,CONS,,,,Tertiary education,T60,.8931039,2017
TUR,2019,FALSE,CONS,,,,Secondary education,B40,.3631728,2017
TUR,2019,FALSE,CONS,,,,Secondary education,T60,.6368272,2017
TUR,2019,FALSE,CONS,,,,No education,B40,.5955462,2017
TUR,2019,FALSE,CONS,,,,No education,T60,.4044538,2017
TUR,2019,FALSE,CONS,,Male,,,B40,.3999066,2017
TUR,2019,FALSE,CONS,,Male,,,T60,.6000934,2017
TUR,2019,FALSE,CONS,,Female,,,B40,.4000506,2017
TUR,2019,FALSE,CONS,,Female,,,T60,.5999494,2017
TZA,2018,FALSE,CONS,,,0-14,,B40,.4760133,2017
TZA,2018,FALSE,CONS,,,0-14,,T60,.5239867,2017
TZA,2018,FALSE,CONS,,,15-64,,B40,.343924,2017
TZA,2018,FALSE,CONS,,,15-64,,T60,.656076,2017
TZA,2018,FALSE,CONS,,,>65,,B40,.3458474,2017
TZA,2018,FALSE,CONS,,,>65,,T60,.6541526,2017
TZA,2018,FALSE,CONS,,,,Primary education,B40,.3624575,2017
TZA,2018,FALSE,CONS,,,,Primary education,T60,.6375425,2017
TZA,2018,FALSE,CONS,,,,Tertiary education,B40,.0428941,2017
TZA,2018,FALSE,CONS,,,,Tertiary education,T60,.9571059,2017
TZA,2018,FALSE,CONS,,,,Secondary education,B40,.1826574,2017
TZA,2018,FALSE,CONS,,,,Secondary education,T60,.8173426,2017
TZA,2018,FALSE,CONS,,,,No education,B40,.4896894,2017
TZA,2018,FALSE,CONS,,,,No education,T60,.5103106,2017
TZA,2018,FALSE,CONS,,Male,,,B40,.3992048,2017
TZA,2018,FALSE,CONS,,Male,,,T60,.6007952,2017
TZA,2018,FALSE,CONS,,Female,,,B40,.4030123,2017
TZA,2018,FALSE,CONS,,Female,,,T60,.5969877,2017
TZA,2018,FALSE,CONS,R,,,,B40,.4784234,2017
TZA,2018,FALSE,CONS,R,,,,T60,.5215765,2017
TZA,2018,FALSE,CONS,U,,,,B40,.2320695,2017
TZA,2018,FALSE,CONS,U,,,,T60,.7679304,2017
UGA,2019,FALSE,CONS,,,0-14,,B40,.4613895,2017
UGA,2019,FALSE,CONS,,,0-14,,T60,.5386105,2017
UGA,2019,FALSE,CONS,,,15-64,,B40,.3459661,2017
UGA,2019,FALSE,CONS,,,15-64,,T60,.6540338,2017
UGA,2019,FALSE,CONS,,,>65,,B40,.3430761,2017
UGA,2019,FALSE,CONS,,,>65,,T60,.6569238,2017
UGA,2019,FALSE,CONS,,,,Primary education,B40,.3965255,2017
UGA,2019,FALSE,CONS,,,,Primary education,T60,.6034746,2017
UGA,2019,FALSE,CONS,,,,Tertiary education,B40,.0566581,2017
UGA,2019,FALSE,CONS,,,,Tertiary education,T60,.9433419,2017
UGA,2019,FALSE,CONS,,,,Secondary education,B40,.2182993,2017
UGA,2019,FALSE,CONS,,,,Secondary education,T60,.7817007,2017
UGA,2019,FALSE,CONS,,,,No education,B40,.527447,2017
UGA,2019,FALSE,CONS,,,,No education,T60,.472553,2017
UGA,2019,FALSE,CONS,,Male,,,B40,.3986343,2017
UGA,2019,FALSE,CONS,,Male,,,T60,.6013657,2017
UGA,2019,FALSE,CONS,,Female,,,B40,.4012522,2017
UGA,2019,FALSE,CONS,,Female,,,T60,.5987478,2017
UGA,2019,FALSE,CONS,R,,,,B40,.4682038,2017
UGA,2019,FALSE,CONS,R,,,,T60,.5317963,2017
UGA,2019,FALSE,CONS,U,,,,B40,.2116291,2017
UGA,2019,FALSE,CONS,U,,,,T60,.7883709,2017
UKR,2020,FALSE,CONS,,Male,,,B40,.3913164,2017
UKR,2020,FALSE,CONS,,Male,,,T60,.6086836,2017
UKR,2020,FALSE,CONS,,Female,,,B40,.4072763,2017
UKR,2020,FALSE,CONS,,Female,,,T60,.5927237,2017
UKR,2020,FALSE,CONS,R,,,,B40,.4628151,2017
UKR,2020,FALSE,CONS,R,,,,T60,.5371848,2017
UKR,2020,FALSE,CONS,U,,,,B40,.3682858,2017
UKR,2020,FALSE,CONS,U,,,,T60,.6317142,2017
URY,2021,FALSE,INC,,,0-14,,B40,.6159883,2017
URY,2021,FALSE,INC,,,0-14,,T60,.3840118,2017
URY,2021,FALSE,INC,,,15-64,,B40,.3900551,2017
URY,2021,FALSE,INC,,,15-64,,T60,.6099449,2017
URY,2021,FALSE,INC,,,>65,,B40,.1550314,2017
URY,2021,FALSE,INC,,,>65,,T60,.8449686,2017
URY,2021,FALSE,INC,,,,Primary education,B40,.4409947,2017
URY,2021,FALSE,INC,,,,Primary education,T60,.5590053,2017
URY,2021,FALSE,INC,,,,Tertiary education,B40,.1106188,2017
URY,2021,FALSE,INC,,,,Tertiary education,T60,.8893812,2017
URY,2021,FALSE,INC,,,,Secondary education,B40,.4085074,2017
URY,2021,FALSE,INC,,,,Secondary education,T60,.5914926,2017
URY,2021,FALSE,INC,,,,No education,B40,.4926524,2017
URY,2021,FALSE,INC,,,,No education,T60,.5073476,2017
URY,2021,FALSE,INC,,Male,,,B40,.393429,2017
URY,2021,FALSE,INC,,Male,,,T60,.606571,2017
URY,2021,FALSE,INC,,Female,,,B40,.4061354,2017
URY,2021,FALSE,INC,,Female,,,T60,.5938646,2017
URY,2021,FALSE,INC,R,,,,B40,.4475259,2017
URY,2021,FALSE,INC,R,,,,T60,.5524741,2017
URY,2021,FALSE,INC,U,,,,B40,.3972776,2017
URY,2021,FALSE,INC,U,,,,T60,.6027225,2017
VNM,2020,FALSE,CONS,,,0-14,,B40,.4806962,2017
VNM,2020,FALSE,CONS,,,0-14,,T60,.5193037,2017
VNM,2020,FALSE,CONS,,,15-64,,B40,.3699769,2017
VNM,2020,FALSE,CONS,,,15-64,,T60,.6300231,2017
VNM,2020,FALSE,CONS,,,>65,,B40,.3950358,2017
VNM,2020,FALSE,CONS,,,>65,,T60,.6049643,2017
VNM,2020,FALSE,CONS,,,,Primary education,B40,.5008174,2017
VNM,2020,FALSE,CONS,,,,Primary education,T60,.4991826,2017
VNM,2020,FALSE,CONS,,,,Tertiary education,B40,.1397141,2017
VNM,2020,FALSE,CONS,,,,Tertiary education,T60,.8602859,2017
